Dataset,Method,N_Features,Classifier,Fold,MCC,F1,Sensitivity,Specificity,Balanced_Accuracy,Accuracy
female,mRMR,50,RandomForest_TUNED,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,mRMR,50,NeuralNetwork,1,0.46968129716874873,0.8333333333333333,0.8823529411764706,0.5555555555555556,0.7189542483660131,0.7692307692307693
female,mRMR,50,NeuralNetwork_TUNED,1,0.5659164584181102,0.8571428571428571,0.8823529411764706,0.6666666666666666,0.7745098039215685,0.8076923076923077
female,mRMR,50,NaiveBayes,1,0.4615633996151572,0.7741935483870968,0.7058823529411765,0.7777777777777778,0.7418300653594772,0.7307692307692307
female,mRMR,50,LogisticRegression,1,0.7541822390332477,0.9090909090909091,0.8823529411764706,0.8888888888888888,0.8856209150326797,0.8846153846153846
female,mRMR,50,AdaBoost,1,0.3907518403363142,0.7999999999999999,0.8235294117647058,0.5555555555555556,0.6895424836601307,0.7307692307692307
female,mRMR,50,AdaBoost_TUNED,1,0.49019607843137253,0.8235294117647058,0.8235294117647058,0.6666666666666666,0.7450980392156863,0.7692307692307693
female,mRMR,50,SVM_RBF,1,0.670623180135797,0.8947368421052632,1.0,0.5555555555555556,0.7777777777777778,0.8461538461538461
female,mRMR,50,SVM_RBF_TUNED,1,0.5860327153276884,0.8717948717948718,1.0,0.4444444444444444,0.7222222222222222,0.8076923076923077
female,mRMR,60,RandomForest,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,mRMR,60,RandomForest_TUNED,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,mRMR,60,NeuralNetwork,1,0.46968129716874873,0.8333333333333333,0.8823529411764706,0.5555555555555556,0.7189542483660131,0.7692307692307693
female,mRMR,60,NeuralNetwork_TUNED,1,0.6519456811446811,0.8888888888888888,0.9411764705882353,0.6666666666666666,0.803921568627451,0.8461538461538461
female,mRMR,60,NaiveBayes,1,0.4615633996151572,0.7741935483870968,0.7058823529411765,0.7777777777777778,0.7418300653594772,0.7307692307692307
female,mRMR,60,LogisticRegression,1,0.7541822390332477,0.9090909090909091,0.8823529411764706,0.8888888888888888,0.8856209150326797,0.8846153846153846
female,mRMR,60,AdaBoost,1,0.49019607843137253,0.8235294117647058,0.8235294117647058,0.6666666666666666,0.7450980392156863,0.7692307692307693
female,mRMR,60,AdaBoost_TUNED,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,mRMR,60,SVM_RBF,1,0.5860327153276884,0.8717948717948718,1.0,0.4444444444444444,0.7222222222222222,0.8076923076923077
female,mRMR,60,SVM_RBF_TUNED,1,0.5860327153276884,0.8717948717948718,1.0,0.4444444444444444,0.7222222222222222,0.8076923076923077
female,mRMR,70,RandomForest,1,0.522384647500808,0.8125,0.7647058823529411,0.7777777777777778,0.7712418300653594,0.7692307692307693
female,mRMR,70,RandomForest_TUNED,1,0.522384647500808,0.8125,0.7647058823529411,0.7777777777777778,0.7712418300653594,0.7692307692307693
female,mRMR,70,NeuralNetwork,1,0.49019607843137253,0.8235294117647058,0.8235294117647058,0.6666666666666666,0.7450980392156863,0.7692307692307693
